Time,Seconds,Latitude / Y Position (Degrees),Longitude / X Position (Degrees),Distance (Miles),Speed (MPH),Steering Angle,Throttle Position,Engine RPM,Lateral Gs,Acceleration Gs
2018-04-08 10:35:57.690727,954.993415,30.315412,-97.74176899999999,8.92,0.24,12.8,2,664,-0.01,-0.0
2018-04-08 10:35:57.790727,955.093415,30.315412,-97.74176899999999,8.92,0.244,12.8,2,665,-0.01,-0.0
2018-04-08 10:35:57.867964,955.170651,30.315412,-97.74176899999999,8.92,0.248,12.8,2,665,-0.01,-0.0
2018-04-08 10:35:57.890727,955.1934150000001,30.315412,-97.74176899999999,8.92,0.249,12.8,2,665,-0.01,-0.0
2018-04-08 10:35:57.990728,955.293415,30.315412,-97.74176899999999,8.92,0.253,12.8,2,664,-0.01,-0.0
2018-04-08 10:35:58.090728,955.393415,30.315412,-97.74176899999999,8.92,0.257,12.8,2,664,-0.01,-0.0
2018-04-08 10:35:58.190727,955.493415,30.315412,-97.74176899999999,8.92,0.262,12.8,2,663,-0.01,-0.0
2018-04-08 10:35:58.290727,955.593415,30.315412,-97.74176899999999,8.92,0.266,12.8,2,663,-0.01,-0.0
2018-04-08 10:35:58.390727,955.6934150000001,30.315412,-97.74176899999999,8.92,0.27,12.8,2,662,-0.01,-0.0
2018-04-08 10:35:58.490728,955.793415,30.315412,-97.74176899999999,8.92,0.275,12.8,2,661,-0.01,-0.0
2018-04-08 10:35:58.590728,955.893415,30.315412,-97.74176899999999,8.92,0.27899999999999997,12.8,2,661,-0.01,-0.0
2018-04-08 10:35:58.604941,955.9076279999999,30.315412,-97.74176899999999,8.92,0.27899999999999997,12.8,2,661,-0.01,-0.0
2018-04-08 10:35:58.690727,955.993415,30.315412,-97.74176899999999,8.92,0.28300000000000003,12.8,2,660,-0.01,-0.0
2018-04-08 10:35:58.790727,956.093415,30.315412,-97.74176899999999,8.92,0.287,12.7,2,660,-0.01,0.0
2018-04-08 10:35:58.890727,956.1934150000001,30.315412,-97.74176899999999,8.92,0.292,12.7,2,659,-0.01,0.0
2018-04-08 10:35:58.906600,956.2092880000001,30.315412,-97.74176899999999,8.92,0.292,12.7,2,659,-0.01,0.0
2018-04-08 10:35:58.990728,956.293415,30.315412,-97.74176899999999,8.92,0.29600000000000004,12.7,2,660,-0.02,0.0
2018-04-08 10:35:59.090728,956.393416,30.315412,-97.74176899999999,8.92,0.3,12.7,2,661,-0.02,0.0
2018-04-08 10:35:59.190729,956.493416,30.315412,-97.74176899999999,8.92,0.305,12.7,2,662,-0.02,0.0
2018-04-08 10:35:59.290729,956.593416,30.315412,-97.74176899999999,8.92,0.309,12.7,2,663,-0.02,0.0
2018-04-08 10:35:59.390728,956.6934160000001,30.315412,-97.74176899999999,8.92,0.313,12.7,2,664,-0.02,0.0
2018-04-08 10:35:59.490728,956.793416,30.315412,-97.74176899999999,8.92,0.318,12.7,2,665,-0.02,0.01
2018-04-08 10:35:59.590728,956.893416,30.315412,-97.74176899999999,8.92,0.322,12.7,3,667,-0.02,0.01
2018-04-08 10:35:59.606789,956.9094769999999,30.315412,-97.74176899999999,8.92,0.32299999999999995,12.7,3,667,-0.02,0.01
2018-04-08 10:35:59.690729,956.993416,30.315412,-97.74176899999999,8.92,0.326,12.7,3,668,-0.02,0.01
2018-04-08 10:35:59.790729,957.093416,30.315412,-97.74176899999999,8.92,0.33,12.7,3,669,-0.02,0.01
2018-04-08 10:35:59.809404,957.112092,30.315412,-97.74176899999999,8.92,0.331,12.7,3,669,-0.02,0.01
2018-04-08 10:35:59.890728,957.1934160000001,30.315412,-97.74176899999999,8.92,0.335,12.7,3,670,-0.02,0.01
2018-04-08 10:35:59.905671,957.208358,30.315412,-97.74176899999999,8.92,0.335,12.7,3,670,-0.02,0.01
2018-04-08 10:35:59.990728,957.293416,30.315412,-97.74176899999999,8.92,0.33899999999999997,12.7,3,668,-0.02,0.0
2018-04-08 10:36:00.090728,957.393416,30.315412,-97.74176899999999,8.92,0.34299999999999997,12.7,3,667,-0.02,0.0
2018-04-08 10:36:00.190729,957.493416,30.315412,-97.74176899999999,8.92,0.348,12.7,3,665,-0.02,0.0
2018-04-08 10:36:00.290729,957.593416,30.315412,-97.74176899999999,8.92,0.35200000000000004,12.7,3,663,-0.02,0.0
2018-04-08 10:36:00.390728,957.6934160000001,30.315412,-97.74176899999999,8.92,0.35600000000000004,12.8,3,661,-0.02,0.0
2018-04-08 10:36:00.490728,957.793416,30.315412,-97.74176899999999,8.92,0.361,12.8,3,660,-0.02,0.0
2018-04-08 10:36:00.590728,957.893416,30.315412,-97.74176899999999,8.92,0.365,12.8,3,658,-0.02,0.0
2018-04-08 10:36:00.607056,957.9097439999999,30.315412,-97.74176899999999,8.92,0.366,12.8,3,657,-0.02,0.0
2018-04-08 10:36:00.690729,957.993416,30.315412,-97.74176899999999,8.92,0.369,12.8,3,656,-0.02,0.0
2018-04-08 10:36:00.790729,958.093416,30.315412,-97.74176899999999,8.92,0.373,12.8,3,654,-0.02,0.0
2018-04-08 10:36:00.890728,958.1934160000001,30.315412,-97.74176899999999,8.92,0.37799999999999995,12.8,3,652,-0.02,0.0
2018-04-08 10:36:00.911303,958.213991,30.315412,-97.74176899999999,8.92,0.379,12.8,3,652,-0.02,0.0
2018-04-08 10:36:00.912698,958.215385,30.315412,-97.74176899999999,8.92,0.379,12.8,3,652,-0.02,0.0
2018-04-08 10:36:00.990728,958.293416,30.315412,-97.74176899999999,8.92,0.382,12.8,3,652,-0.02,0.0
2018-04-08 10:36:01.090728,958.393416,30.315412,-97.74176899999999,8.92,0.386,12.8,3,651,-0.02,0.0
2018-04-08 10:36:01.190729,958.493416,30.315412,-97.74176899999999,8.92,0.391,12.8,3,651,-0.02,0.0
2018-04-08 10:36:01.290729,958.593416,30.315412,-97.74176899999999,8.92,0.395,12.8,3,651,-0.02,0.0
2018-04-08 10:36:01.390728,958.6934160000001,30.315412,-97.74176899999999,8.92,0.39899999999999997,12.8,3,651,-0.02,0.0
2018-04-08 10:36:01.490728,958.793416,30.315412,-97.74176899999999,8.92,0.40399999999999997,12.8,3,650,-0.02,0.0
2018-04-08 10:36:01.590728,958.893416,30.315412,-97.74176899999999,8.92,0.408,12.8,3,650,-0.02,0.0
2018-04-08 10:36:01.606804,958.909491,30.315412,-97.74176899999999,8.92,0.409,12.8,3,650,-0.02,0.0
2018-04-08 10:36:01.690729,958.993416,30.315412,-97.74176899999999,8.92,0.41200000000000003,12.8,3,650,-0.02,0.0
2018-04-08 10:36:01.790729,959.093416,30.315412,-97.74176899999999,8.92,0.41700000000000004,12.8,3,649,-0.02,0.0
2018-04-08 10:36:01.890728,959.1934160000001,30.315412,-97.74176899999999,8.92,0.42100000000000004,12.8,3,649,-0.02,0.0
2018-04-08 10:36:01.906798,959.209485,30.315412,-97.74176899999999,8.92,0.42200000000000004,12.8,3,649,-0.02,0.0
2018-04-08 10:36:01.990728,959.293416,30.315412,-97.74176899999999,8.92,0.425,12.8,3,649,-0.02,0.0
2018-04-08 10:36:02.009423,959.31211,30.315412,-97.74176899999999,8.92,0.426,12.8,3,649,-0.02,0.0
2018-04-08 10:36:02.090728,959.393416,30.315412,-97.74176899999999,8.92,0.429,12.8,3,650,-0.02,0.0
2018-04-08 10:36:02.190729,959.493416,30.315412,-97.74176899999999,8.92,0.434,12.8,3,650,-0.02,0.0
2018-04-08 10:36:02.290729,959.593416,30.315412,-97.74176899999999,8.92,0.43799999999999994,12.8,3,650,-0.02,0.0
2018-04-08 10:36:02.390728,959.6934160000001,30.315412,-97.74176899999999,8.92,0.442,12.8,3,650,-0.01,0.0
2018-04-08 10:36:02.490728,959.793416,30.315412,-97.74176899999999,8.92,0.447,12.8,3,651,-0.01,0.0
2018-04-08 10:36:02.590728,959.893416,30.315412,-97.74176899999999,8.92,0.451,12.8,3,651,-0.01,0.0
2018-04-08 10:36:02.606667,959.9093550000001,30.315412,-97.74176899999999,8.92,0.452,12.8,3,651,-0.01,0.0
2018-04-08 10:36:02.690729,959.993416,30.315412,-97.74176899999999,8.92,0.455,12.8,3,651,-0.01,0.0
2018-04-08 10:36:02.790729,960.093416,30.315412,-97.74176899999999,8.92,0.46,12.8,3,652,-0.01,0.0
2018-04-08 10:36:02.890728,960.1934160000001,30.315412,-97.74176899999999,8.92,0.46399999999999997,12.8,3,652,-0.01,0.0
2018-04-08 10:36:02.906934,960.2096210000001,30.315412,-97.74176899999999,8.92,0.465,12.8,3,652,-0.01,0.0
2018-04-08 10:36:02.990728,960.293416,30.315412,-97.74176899999999,8.92,0.46799999999999997,12.8,3,651,-0.01,0.0
2018-04-08 10:36:03.001770,960.304458,30.315412,-97.74176899999999,8.92,0.469,12.8,3,651,-0.01,0.0
2018-04-08 10:36:03.090728,960.393416,30.315412,-97.74176899999999,8.92,0.47200000000000003,12.8,3,651,-0.01,-0.0
2018-04-08 10:36:03.190729,960.493416,30.315412,-97.74176899999999,8.92,0.47700000000000004,12.8,3,650,-0.02,-0.0
2018-04-08 10:36:03.290729,960.593417,30.315412,-97.74176899999999,8.92,0.48100000000000004,12.8,3,649,-0.02,-0.0
2018-04-08 10:36:03.390730,960.693417,30.315412,-97.74176899999999,8.92,0.485,12.8,3,648,-0.02,-0.0
2018-04-08 10:36:03.490730,960.793417,30.315412,-97.74176899999999,8.92,0.49,12.8,3,647,-0.02,-0.0
2018-04-08 10:36:03.590729,960.893417,30.315412,-97.74176899999999,8.92,0.494,12.8,3,647,-0.02,-0.0
2018-04-08 10:36:03.606943,960.9096310000001,30.315412,-97.74176899999999,8.92,0.495,12.8,3,646,-0.02,-0.0
2018-04-08 10:36:03.690729,960.993417,30.315412,-97.74176899999999,8.92,0.498,12.8,3,646,-0.02,-0.0
2018-04-08 10:36:03.790729,961.093417,30.315412,-97.74176899999999,8.92,0.503,12.8,3,645,-0.02,-0.0
2018-04-08 10:36:03.890730,961.193417,30.315412,-97.74176899999999,8.92,0.507,12.8,3,644,-0.02,-0.0
2018-04-08 10:36:03.906365,961.2090529999999,30.315412,-97.74176899999999,8.92,0.508,12.8,3,644,-0.02,-0.0
2018-04-08 10:36:03.990730,961.293417,30.315412,-97.74176899999999,8.92,0.511,12.8,3,645,-0.02,-0.0
2018-04-08 10:36:04.007650,961.3103380000001,30.315412,-97.74176899999999,8.92,0.512,12.8,3,645,-0.02,-0.0
2018-04-08 10:36:04.090729,961.393417,30.315412,-97.74176899999999,8.92,0.515,12.8,3,647,-0.02,-0.0
2018-04-08 10:36:04.190729,961.493417,30.315412,-97.74176899999999,8.92,0.52,12.8,3,648,-0.02,-0.0
2018-04-08 10:36:04.290729,961.593417,30.315412,-97.74176899999999,8.92,0.524,12.8,3,649,-0.02,-0.0
2018-04-08 10:36:04.390730,961.693417,30.315412,-97.74176899999999,8.92,0.528,12.8,3,651,-0.02,-0.0
2018-04-08 10:36:04.490730,961.793417,30.315412,-97.74176899999999,8.92,0.5329999999999999,12.8,3,652,-0.02,-0.0
2018-04-08 10:36:04.590729,961.893417,30.315412,-97.74176899999999,8.92,0.537,12.8,3,654,-0.02,-0.0
2018-04-08 10:36:04.605944,961.908631,30.315412,-97.74176899999999,8.92,0.5379999999999999,12.8,3,654,-0.02,-0.0
2018-04-08 10:36:04.690729,961.993417,30.315412,-97.74176899999999,8.92,0.541,12.8,3,655,-0.02,-0.0
2018-04-08 10:36:04.790729,962.093417,30.315412,-97.74176899999999,8.92,0.546,12.8,3,656,-0.02,-0.0
2018-04-08 10:36:04.890730,962.193417,30.315412,-97.74176899999999,8.92,0.55,12.8,3,658,-0.02,-0.0
2018-04-08 10:36:04.905652,962.20834,30.315412,-97.74176899999999,8.92,0.551,12.8,3,658,-0.02,-0.0
2018-04-08 10:36:04.990730,962.293417,30.315412,-97.74176899999999,8.92,0.5539999999999999,12.8,3,657,-0.02,-0.0
2018-04-08 10:36:05.090729,962.393417,30.315412,-97.74176899999999,8.92,0.5579999999999999,12.8,3,656,-0.02,-0.0
2018-04-08 10:36:05.190729,962.493417,30.315412,-97.74176899999999,8.92,0.563,12.8,3,655,-0.02,-0.0
2018-04-08 10:36:05.290729,962.593417,30.315412,-97.74176899999999,8.92,0.5670000000000001,12.8,3,654,-0.02,-0.0
2018-04-08 10:36:05.390730,962.693417,30.315412,-97.74176899999999,8.92,0.5710000000000001,12.8,3,653,-0.02,-0.0
2018-04-08 10:36:05.490730,962.793417,30.315412,-97.74176899999999,8.92,0.5760000000000001,12.8,3,652,-0.02,-0.0
2018-04-08 10:36:05.590729,962.893417,30.315412,-97.74176899999999,8.92,0.58,12.8,4,650,-0.02,-0.0
2018-04-08 10:36:05.605041,962.9077279999999,30.315412,-97.74176899999999,8.92,0.581,12.8,4,650,-0.02,-0.0
2018-04-08 10:36:05.690729,962.993417,30.315412,-97.74176899999999,8.92,0.584,12.8,4,649,-0.02,-0.0
2018-04-08 10:36:05.790729,963.093417,30.315412,-97.74176899999999,8.92,0.589,12.8,4,648,-0.02,-0.0
2018-04-08 10:36:05.890730,963.193417,30.315412,-97.74176899999999,8.92,0.593,12.8,4,647,-0.02,-0.0
2018-04-08 10:36:05.905869,963.208556,30.315412,-97.74176899999999,8.92,0.594,12.8,4,647,-0.02,-0.0
2018-04-08 10:36:05.990730,963.293417,30.315412,-97.74176899999999,8.92,0.597,12.8,4,647,-0.02,-0.0
2018-04-08 10:36:06.090729,963.393417,30.315412,-97.74176899999999,8.92,0.601,12.8,4,646,-0.02,-0.0
2018-04-08 10:36:06.190729,963.493417,30.315412,-97.74176899999999,8.92,0.606,12.8,4,646,-0.02,-0.0
2018-04-08 10:36:06.290729,963.593417,30.315412,-97.74176899999999,8.92,0.61,12.8,4,645,-0.02,-0.0
2018-04-08 10:36:06.390730,963.693417,30.315412,-97.74176899999999,8.92,0.614,12.8,4,645,-0.02,-0.0
2018-04-08 10:36:06.490730,963.793417,30.315412,-97.74176899999999,8.92,0.619,12.8,4,644,-0.02,0.0
2018-04-08 10:36:06.590729,963.893417,30.315412,-97.74176899999999,8.92,0.623,12.8,4,644,-0.02,0.0
2018-04-08 10:36:06.603386,963.906073,30.315412,-97.74176899999999,8.92,0.624,12.8,4,644,-0.02,0.0
2018-04-08 10:36:06.608186,963.910874,30.315412,-97.74176899999999,8.92,0.624,12.8,4,643,-0.02,0.0
2018-04-08 10:36:06.690729,963.993417,30.315412,-97.74176899999999,8.92,0.627,12.8,4,643,-0.02,0.0
2018-04-08 10:36:06.790729,964.093417,30.315412,-97.74176899999999,8.92,0.632,12.8,4,643,-0.02,0.0
2018-04-08 10:36:06.890730,964.193417,30.315412,-97.74176899999999,8.92,0.636,12.8,4,642,-0.02,0.0
2018-04-08 10:36:06.905851,964.2085390000001,30.315412,-97.74176899999999,8.92,0.637,12.8,4,642,-0.02,0.0
2018-04-08 10:36:06.990730,964.293417,30.315412,-97.74176899999999,8.92,0.64,12.8,4,643,-0.02,0.0
2018-04-08 10:36:07.090729,964.393417,30.315412,-97.74176899999999,8.92,0.645,12.8,4,644,-0.02,0.0
2018-04-08 10:36:07.190729,964.493417,30.315412,-97.74176899999999,8.92,0.649,12.8,4,645,-0.02,0.0
2018-04-08 10:36:07.290729,964.593417,30.315412,-97.74176899999999,8.92,0.653,12.8,4,646,-0.02,0.0
2018-04-08 10:36:07.390730,964.693418,30.315412,-97.74176899999999,8.92,0.657,12.8,4,647,-0.02,0.0
2018-04-08 10:36:07.490731,964.793418,30.315412,-97.74176899999999,8.92,0.662,12.8,4,648,-0.02,0.0
2018-04-08 10:36:07.590731,964.893418,30.315412,-97.74176899999999,8.92,0.6659999999999999,12.8,4,649,-0.02,0.01
2018-04-08 10:36:07.606228,964.908916,30.315412,-97.74176899999999,8.92,0.667,12.8,4,649,-0.02,0.01
2018-04-08 10:36:07.611225,964.9139119999999,30.315412,-97.74176899999999,8.92,0.667,12.8,4,649,-0.02,0.01
2018-04-08 10:36:07.690731,964.993418,30.315412,-97.74176899999999,8.92,0.67,12.8,4,650,-0.02,0.0
2018-04-08 10:36:07.790730,965.0934179999999,30.315412,-97.74176899999999,8.92,0.675,12.8,4,651,-0.02,0.0
2018-04-08 10:36:07.890730,965.193418,30.315412,-97.74176899999999,8.92,0.679,12.8,4,652,-0.02,0.0
2018-04-08 10:36:07.905293,965.207981,30.315412,-97.74176899999999,8.92,0.68,12.8,4,652,-0.02,0.0
2018-04-08 10:36:07.990731,965.293418,30.315412,-97.74176899999999,8.92,0.6829999999999999,12.8,4,651,-0.02,0.0
2018-04-08 10:36:08.090731,965.393418,30.315412,-97.74176899999999,8.92,0.688,12.8,4,651,-0.01,0.0
2018-04-08 10:36:08.190731,965.493418,30.315412,-97.74176899999999,8.92,0.6920000000000001,12.8,4,650,-0.01,0.0
2018-04-08 10:36:08.290730,965.5934179999999,30.315412,-97.74176899999999,8.92,0.696,12.8,4,650,-0.01,0.0
2018-04-08 10:36:08.390730,965.693418,30.315412,-97.74176899999999,8.92,0.7,12.8,4,649,-0.01,0.0
2018-04-08 10:36:08.490731,965.793418,30.315412,-97.74176899999999,8.92,0.705,12.8,4,648,-0.01,0.0
2018-04-08 10:36:08.590731,965.893418,30.315412,-97.74176899999999,8.92,0.7090000000000001,12.8,4,648,-0.01,0.0
2018-04-08 10:36:08.605522,965.9082099999999,30.315412,-97.74176899999999,8.92,0.71,12.8,4,648,-0.01,0.0
2018-04-08 10:36:08.690731,965.993418,30.315412,-97.74176899999999,8.92,0.713,12.8,4,647,-0.01,-0.0
2018-04-08 10:36:08.790730,966.0934179999999,30.315412,-97.74176899999999,8.92,0.718,12.8,4,647,-0.01,-0.0
2018-04-08 10:36:08.890730,966.193418,30.315412,-97.74176899999999,8.92,0.722,12.8,4,646,-0.01,-0.0
2018-04-08 10:36:08.905318,966.2080050000001,30.315412,-97.74176899999999,8.92,0.723,12.8,4,646,-0.01,-0.0
2018-04-08 10:36:08.990731,966.293418,30.315412,-97.74176899999999,8.92,0.726,12.8,4,645,-0.01,-0.0
2018-04-08 10:36:09.090731,966.393418,30.315412,-97.74176899999999,8.92,0.731,12.8,4,644,-0.01,-0.0
2018-04-08 10:36:09.190731,966.493418,30.315412,-97.74176899999999,8.92,0.735,12.8,4,643,-0.01,-0.0
2018-04-08 10:36:09.290730,966.5934179999999,30.315412,-97.74176899999999,8.92,0.7390000000000001,12.8,4,643,-0.02,-0.0
2018-04-08 10:36:09.390730,966.693418,30.315412,-97.74176899999999,8.92,0.743,12.8,4,642,-0.02,-0.0
2018-04-08 10:36:09.490731,966.793418,30.315412,-97.74176899999999,8.92,0.748,12.8,4,641,-0.02,-0.0
2018-04-08 10:36:09.590731,966.893418,30.315412,-97.74176899999999,8.92,0.752,12.8,4,640,-0.02,-0.0
2018-04-08 10:36:09.606073,966.9087599999999,30.315412,-97.74176899999999,8.92,0.753,12.8,4,640,-0.02,-0.0
2018-04-08 10:36:09.690731,966.993418,30.315412,-97.74176899999999,8.92,0.7559999999999999,12.8,4,639,-0.02,-0.0
2018-04-08 10:36:09.790730,967.0934179999999,30.315412,-97.74176899999999,8.92,0.7609999999999999,12.8,4,638,-0.02,-0.0
2018-04-08 10:36:09.890730,967.193418,30.315412,-97.74176899999999,8.92,0.765,12.8,4,637,-0.02,-0.0
2018-04-08 10:36:09.905480,967.208168,30.315412,-97.74176899999999,8.92,0.7659999999999999,12.8,4,637,-0.02,-0.0
2018-04-08 10:36:09.990731,967.293418,30.315412,-97.74176899999999,8.92,0.769,12.8,4,638,-0.02,-0.0
2018-04-08 10:36:10.090731,967.393418,30.315412,-97.74176899999999,8.92,0.774,12.8,4,640,-0.02,-0.0
2018-04-08 10:36:10.190731,967.493418,30.315412,-97.74176899999999,8.92,0.778,12.8,4,641,-0.01,-0.0
2018-04-08 10:36:10.290730,967.5934179999999,30.315412,-97.74176899999999,8.92,0.782,12.8,4,643,-0.01,-0.0
2018-04-08 10:36:10.390730,967.693418,30.315412,-97.74176899999999,8.92,0.7859999999999999,12.8,4,644,-0.01,-0.0
2018-04-08 10:36:10.490731,967.793418,30.315412,-97.74176899999999,8.92,0.7909999999999999,12.8,4,646,-0.01,-0.0
2018-04-08 10:36:10.590731,967.893418,30.315412,-97.74176899999999,8.92,0.795,12.8,4,647,-0.01,-0.0
2018-04-08 10:36:10.605324,967.9080119999999,30.315412,-97.74176899999999,8.92,0.7959999999999999,12.8,4,647,-0.01,-0.0
2018-04-08 10:36:10.690731,967.993418,30.315412,-97.74176899999999,8.92,0.799,12.8,4,649,-0.01,-0.0
2018-04-08 10:36:10.790730,968.0934179999999,30.315412,-97.74176899999999,8.92,0.804,12.8,4,650,-0.01,-0.0
2018-04-08 10:36:10.890730,968.193418,30.315412,-97.74176899999999,8.92,0.8079999999999999,12.8,4,652,-0.01,-0.0
2018-04-08 10:36:10.905307,968.207994,30.315412,-97.74176899999999,8.92,0.809,12.8,4,652,-0.01,-0.0
2018-04-08 10:36:10.990731,968.293418,30.315412,-97.74176899999999,8.92,0.812,12.8,4,652,-0.01,-0.0
2018-04-08 10:36:11.090731,968.393418,30.315412,-97.74176899999999,8.92,0.8170000000000001,12.8,4,653,-0.01,-0.0
2018-04-08 10:36:11.190731,968.493418,30.315412,-97.74176899999999,8.92,0.821,12.8,4,653,-0.01,-0.0
2018-04-08 10:36:11.290730,968.5934179999999,30.315412,-97.74176899999999,8.92,0.825,12.8,4,653,-0.01,-0.0
2018-04-08 10:36:11.390730,968.693418,30.315412,-97.74176899999999,8.92,0.8290000000000001,12.8,4,653,-0.01,-0.0
2018-04-08 10:36:11.490731,968.793418,30.315412,-97.74176899999999,8.92,0.8340000000000001,12.8,4,654,-0.01,-0.0
2018-04-08 10:36:11.590731,968.893419,30.315412,-97.74176899999999,8.92,0.838,12.8,5,654,-0.01,-0.0
2018-04-08 10:36:11.607393,968.9100810000001,30.315412,-97.74176899999999,8.92,0.8390000000000001,12.8,5,654,-0.01,0.0
2018-04-08 10:36:11.690732,968.9934189999999,30.315412,-97.74176899999999,8.92,0.8420000000000001,12.8,5,654,-0.01,-0.0
2018-04-08 10:36:11.790732,969.0934189999999,30.315412,-97.74176899999999,8.92,0.847,12.8,5,655,-0.01,-0.0
2018-04-08 10:36:11.890732,969.193419,30.315412,-97.74176899999999,8.92,0.851,12.8,5,655,-0.01,-0.0
2018-04-08 10:36:11.908529,969.211216,30.315412,-97.74176899999999,8.92,0.852,12.8,5,655,-0.01,-0.0
2018-04-08 10:36:11.990731,969.293419,30.315412,-97.74176899999999,8.92,0.855,12.8,5,654,-0.01,-0.0
2018-04-08 10:36:12.090731,969.393419,30.315412,-97.74176899999999,8.92,0.86,12.8,5,652,-0.01,-0.0
2018-04-08 10:36:12.190732,969.4934189999999,30.315412,-97.74176899999999,8.92,0.8640000000000001,12.8,5,651,-0.01,-0.0
2018-04-08 10:36:12.290732,969.5934189999999,30.315412,-97.74176899999999,8.92,0.868,12.8,5,649,-0.01,-0.0
2018-04-08 10:36:12.390732,969.693419,30.315412,-97.74176899999999,8.92,0.872,12.8,5,648,-0.01,-0.0
2018-04-08 10:36:12.490731,969.793419,30.315412,-97.74176899999999,8.92,0.877,12.8,5,646,-0.02,-0.0
2018-04-08 10:36:12.590731,969.893419,30.315412,-97.74176899999999,8.92,0.8809999999999999,12.8,5,645,-0.02,-0.0
2018-04-08 10:36:12.605484,969.908171,30.315412,-97.74176899999999,8.92,0.882,12.8,5,645,-0.02,-0.0
2018-04-08 10:36:12.690732,969.9934189999999,30.315412,-97.74176899999999,8.92,0.885,12.8,5,643,-0.02,-0.0
2018-04-08 10:36:12.790732,970.0934189999999,30.315412,-97.74176899999999,8.92,0.89,12.8,5,642,-0.02,-0.0
2018-04-08 10:36:12.890732,970.193419,30.315412,-97.74176899999999,8.92,0.894,12.8,5,640,-0.02,-0.0
2018-04-08 10:36:12.904418,970.2071060000001,30.315412,-97.74176899999999,8.92,0.895,12.8,5,640,-0.02,-0.0
2018-04-08 10:36:12.990731,970.293419,30.315412,-97.74176899999999,8.92,0.898,12.8,5,641,-0.02,-0.0
2018-04-08 10:36:13.090731,970.393419,30.315412,-97.74176899999999,8.92,0.903,12.8,5,642,-0.02,-0.0
2018-04-08 10:36:13.190732,970.4934189999999,30.315412,-97.74176899999999,8.92,0.907,12.8,5,643,-0.02,-0.0
2018-04-08 10:36:13.290732,970.5934189999999,30.315412,-97.74176899999999,8.92,0.9109999999999999,12.8,5,645,-0.02,-0.0
2018-04-08 10:36:13.390732,970.693419,30.315412,-97.74176899999999,8.92,0.9159999999999999,12.8,5,646,-0.02,-0.0
2018-04-08 10:36:13.490731,970.793419,30.315412,-97.74176899999999,8.92,0.92,12.8,5,647,-0.02,-0.0
2018-04-08 10:36:13.590731,970.893419,30.315412,-97.74176899999999,8.92,0.924,12.8,5,648,-0.02,-0.0
2018-04-08 10:36:13.604689,970.907377,30.315412,-97.74176899999999,8.92,0.925,12.8,5,648,-0.02,-0.0
2018-04-08 10:36:13.690732,970.9934189999999,30.315412,-97.74176899999999,8.92,0.9279999999999999,12.8,5,649,-0.02,0.0
2018-04-08 10:36:13.790732,971.0934189999999,30.315412,-97.74176899999999,8.92,0.9329999999999999,12.8,5,651,-0.02,0.0
2018-04-08 10:36:13.890732,971.193419,30.315412,-97.74176899999999,8.92,0.937,12.8,5,652,-0.02,0.0
2018-04-08 10:36:13.905387,971.208075,30.315412,-97.74176899999999,8.92,0.938,12.8,5,652,-0.02,0.0
2018-04-08 10:36:13.990731,971.293419,30.315412,-97.74176899999999,8.92,0.941,12.8,5,651,-0.02,0.0
2018-04-08 10:36:14.090731,971.393419,30.315412,-97.74176899999999,8.92,0.946,12.8,5,651,-0.01,0.0
2018-04-08 10:36:14.190732,971.4934189999999,30.315412,-97.74176899999999,8.92,0.95,12.8,5,650,-0.01,0.0
2018-04-08 10:36:14.290732,971.5934189999999,30.315412,-97.74176899999999,8.92,0.9540000000000001,12.8,5,649,-0.01,0.0
2018-04-08 10:36:14.390732,971.693419,30.315412,-97.74176899999999,8.92,0.9590000000000001,12.8,5,648,-0.01,0.0
2018-04-08 10:36:14.490731,971.793419,30.315412,-97.74176899999999,8.92,0.963,12.8,5,647,-0.01,0.0
2018-04-08 10:36:14.590731,971.893419,30.315412,-97.74176899999999,8.92,0.9670000000000001,12.7,5,647,-0.01,0.0
2018-04-08 10:36:14.604441,971.907128,30.315412,-97.74176899999999,8.92,0.968,12.7,5,646,-0.01,0.0
2018-04-08 10:36:14.690732,971.9934189999999,30.315412,-97.74176899999999,8.92,0.971,12.7,5,646,-0.01,0.0
2018-04-08 10:36:14.790732,972.0934189999999,30.315412,-97.74176899999999,8.92,0.976,12.7,5,645,-0.01,0.0
2018-04-08 10:36:14.890732,972.193419,30.315412,-97.74176899999999,8.92,0.98,12.7,5,644,-0.01,0.0
2018-04-08 10:36:14.906327,972.209014,30.315412,-97.74176899999999,8.92,0.981,12.7,5,644,-0.01,0.0
2018-04-08 10:36:14.990731,972.293419,30.315412,-97.74176899999999,8.92,0.9840000000000001,12.7,5,646,-0.01,0.0
2018-04-08 10:36:15.090731,972.393419,30.315412,-97.74176899999999,8.92,0.9890000000000001,12.7,5,647,-0.01,0.0
2018-04-08 10:36:15.190732,972.4934189999999,30.315412,-97.74176899999999,8.92,0.993,12.7,5,649,-0.01,0.0
2018-04-08 10:36:15.290732,972.5934189999999,30.315412,-97.74176899999999,8.92,0.997,12.7,5,651,-0.01,0.0
2018-04-08 10:36:15.390732,972.693419,30.315412,-97.74176899999999,8.92,1.002,12.7,5,653,-0.01,0.0
2018-04-08 10:36:15.490731,972.793419,30.315412,-97.74176899999999,8.92,1.006,12.7,5,655,-0.01,0.0
2018-04-08 10:36:15.590731,972.893419,30.315412,-97.74176899999999,8.92,1.01,12.7,5,656,-0.01,0.0
